elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
1.7899498,674,-1441,2,1386,-1246,-830,856,732
1.7904499,674,-1441,1,1387,-1246,-829,856,732
1.7909498,674,-1440,1,1388,-1247,-829,856,732
1.7914498,673,-1440,1,1388,-1247,-829,857,732
1.7919499,674,-1440,1,1388,-1247,-829,857,732
1.7924498,674,-1441,1,1388,-1247,-829,857,732
1.7929498,674,-1441,1,1388,-1247,-829,857,732
1.7934498,674,-1441,1,1389,-1247,-829,857,732
1.7939498,674,-1441,1,1389,-1248,-829,858,732
1.7944498,674,-1441,0,1389,-1247,-829,858,732
1.7949498,674,-1441,0,1389,-1247,-830,858,732
1.7954499,674,-1441,0,1388,-1247,-830,857,732
1.7959498,674,-1441,0,1388,-1247,-829,858,732
1.7964498,673,-1440,1,1387,-1247,-829,857,732
1.7969499,674,-1441,0,1387,-1247,-830,857,732
1.7974498,674,-1441,1,1387,-1247,-830,857,732
1.7979498,674,-1442,1,1387,-1247,-830,857,731
1.7984498,674,-1442,2,1387,-1247,-829,857,732
1.7989498,674,-1442,3,1386,-1247,-830,857,732
1.7994498,674,-1442,2,1386,-1247,-830,857,732
1.7999498,674,-1442,3,1386,-1247,-830,857,732
1.8004498,674,-1441,1,1387,-1247,-829,857,732
1.8009498,674,-1441,2,1387,-1247,-829,857,732
1.8014498,674,-1440,2,1386,-1246,-829,857,732
1.8019499,674,-1440,2,1386,-1246,-829,857,732
1.8024498,674,-1440,2,1386,-1246,-829,857,732
1.8029498,674,-1441,2,1386,-1246,-829,857,732
1.8034499,674,-1440,2,1387,-1247,-829,857,732
1.8039498,674,-1441,2,1387,-1247,-829,857,733
1.8044498,675,-1441,2,1387,-1247,-830,857,732
1.8049498,675,-1441,2,1387,-1247,-830,857,732
1.8054498,674,-1440,2,1387,-1248,-830,857,732
1.8059498,674,-1440,2,1387,-1247,-830,857,732
1.8064498,674,-1441,1,1387,-1247,-830,857,732
1.8069499,674,-1441,2,1387,-1247,-830,857,732
1.8074498,674,-1441,2,1386,-1247,-830,857,732
1.8079498,674,-1441,2,1386,-1247,-830,857,732
1.8084499,674,-1441,3,1387,-1247,-829,857,732
1.8089498,674,-1441,2,1386,-1247,-829,857,732
1.8094498,674,-1441,2,1387,-1247,-829,857,732
1.8099498,675,-1441,2,1387,-1247,-829,857,732
1.8104498,674,-1441,2,1388,-1247,-829,857,732
1.8109498,675,-1441,1,1388,-1248,-829,857,732
1.8114498,675,-1441,1,1388,-1247,-829,857,732
1.8119498,675,-1441,1,1389,-1247,-829,857,732
1.8124498,675,-1441,1,1389,-1247,-829,857,732
1.8129498,674,-1441,1,1389,-1247,-829,857,732
1.8134499,674,-1440,2,1387,-1247,-829,857,732
1.8139498,674,-1441,2,1387,-1246,-829,856,732
1.8144498,674,-1441,2,1386,-1246,-829,856,732
1.8149499,674,-1440,3,1385,-1246,-829,856,733
1.8154498,674,-1440,2,1385,-1246,-829,856,732
1.8159498,674,-1440,2,1386,-1246,-829,857,732
1.8164498,674,-1441,2,1386,-1247,-829,857,732
1.8170499,674,-1440,1,1387,-1247,-829,857,732
1.8175498,674,-1441,1,1387,-1247,-829,857,732
1.8180498,674,-1441,2,1388,-1247,-829,857,732
1.8185499,674,-1441,1,1388,-1247,-829,857,732
1.8190498,674,-1441,1,1388,-1247,-829,857,732
1.8195498,674,-1441,1,1388,-1247,-830,857,732
1.8200498,674,-1441,2,1387,-1247,-830,857,732
1.8205498,674,-1441,2,1387,-1247,-830,856,732
1.8210498,674,-1441,2,1386,-1247,-830,857,732
1.8215498,674,-1441,2,1386,-1247,-830,857,731
1.8220499,674,-1441,1,1387,-1248,-830,857,732
1.8225498,674,-1441,1,1387,-1248,-830,857,732
1.8230498,674,-1441,1,1388,-1248,-830,857,732
1.8235499,674,-1441,1,1388,-1248,-829,857,732
1.8240498,674,-1441,0,1388,-1247,-829,857,733
1.8245498,674,-1441,0,1388,-1247,-830,857,732
